1 0
294 10584
73 125 0.626061
74 84 0.672302
74 85 0.581329
74 86 0.451112
74 87 0.586831
74 88 0.659196
74 89 0.438742
74 90 0.603297
74 91 0.540347
74 92 0.611616
74 93 0.624449
74 94 0.676863
74 95 0.647183
74 96 0.591792
74 97 0.576729
74 98 0.481129
74 99 0.461911
74 100 0.565285
74 101 0.593814
74 102 0.614432
74 103 0.669811
74 104 0.632979
74 105 0.634801
74 106 0.560787
74 107 0.370883
74 108 0.459371
74 109 0.550152
74 110 0.568206
74 111 0.595446
74 112 0.604797
74 113 0.540036
74 114 0.576258
74 115 0.530171
74 116 0.561956
74 117 0.27473
74 118 0.499069
74 119 0.462936
74 120 0.596505
74 121 0.581178
74 122 0.571978
74 123 0.475688
74 124 0.562486
74 125 0.626061
75 84 0.672302
75 85 0.581329
75 86 0.451112
75 87 0.586831
75 88 0.659196
75 89 0.438742
75 90 0.603297
75 91 0.540347
75 92 0.611616
75 93 0.624449
75 94 0.676863
75 95 0.647183
75 96 0.591792
75 97 0.576729
75 98 0.481129
75 99 0.461911
75 100 0.565285
75 101 0.593814
75 102 0.614432
75 103 0.669811
75 104 0.632979
75 105 0.634801
75 106 0.560787
75 107 0.370883
75 108 0.459371
75 109 0.550152
75 110 0.568206
75 111 0.595446
75 112 0.604797
75 113 0.540036
75 114 0.576258
75 115 0.530171
75 116 0.561956
75 117 0.27473
75 118 0.499069
75 119 0.462936
75 120 0.596505
75 121 0.581178
75 122 0.571978
75 123 0.475688
75 124 0.562486
75 125 0.626061
76 84 0.672302
76 85 0.581329
76 86 0.451112
76 87 0.586831
76 88 0.659196
76 89 0.438742
76 90 0.603297
76 91 0.540347
76 92 0.611616
76 93 0.624449
76 94 0.676863
76 95 0.647183
76 96 0.591792
76 97 0.576729
76 98 0.481129
76 99 0.461911
76 100 0.565285
76 101 0.593814
76 102 0.614432
76 103 0.669811
76 104 0.632979
76 105 0.634801
76 106 0.560787
76 107 0.370883
76 108 0.459371
76 109 0.550152
76 110 0.568206
76 111 0.595446
76 112 0.604797
76 113 0.540036
76 114 0.576258
76 115 0.530171
76 116 0.561956
76 117 0.27473
76 118 0.499069
76 119 0.462936
76 120 0.596505
76 121 0.581178
76 122 0.571978
76 123 0.475688
76 124 0.562486
76 125 0.626061
77 84 0.672302
77 85 0.581329
77 86 0.451112
77 87 0.586831
77 88 0.659196
77 89 0.438742
77 90 0.603297
77 91 0.540347
77 92 0.611616
77 93 0.624449
77 94 0.676863
77 95 0.647183
77 96 0.591792
77 97 0.576729
77 98 0.481129
77 99 0.461911
77 100 0.565285
77 101 0.593814
77 102 0.614432
77 103 0.669811
77 104 0.632979
77 105 0.634801
77 106 0.560787
77 107 0.370883
77 108 0.459371
77 109 0.550152
77 110 0.568206
77 111 0.595446
77 112 0.604797
77 113 0.540036
77 114 0.576258
77 115 0.530171
77 116 0.561956
77 117 0.27473
77 118 0.499069
77 119 0.462936
77 120 0.596505
77 121 0.581178
77 122 0.571978
77 123 0.475688
77 124 0.562486
77 125 0.626061
78 84 0.672302
78 85 0.581329
78 86 0.451112
78 87 0.586831
78 88 0.659196
78 89 0.438742
78 90 0.603297
78 91 0.540347
78 92 0.611616
78 93 0.624449
78 94 0.676863
78 95 0.647183
78 96 0.591792
78 97 0.576729
78 98 0.481129
78 99 0.461911
78 100 0.565285
78 101 0.593814
78 102 0.614432
78 103 0.669811
78 104 0.632979
78 105 0.634801
78 106 0.560787
78 107 0.370883
78 108 0.459371
78 109 0.550152
78 110 0.568206
78 111 0.595446
78 112 0.604797
78 113 0.540036
78 114 0.576258
78 115 0.530171
78 116 0.561956
78 117 0.27473
78 118 0.499069
78 119 0.462936
78 120 0.596505
78 121 0.581178
78 122 0.571978
78 123 0.475688
78 124 0.562486
78 125 0.626061
79 84 0.672302
79 85 0.581329
79 86 0.451112
79 87 0.586831
79 88 0.659196
79 89 0.438742
79 90 0.603297
79 91 0.540347
79 92 0.611616
79 93 0.624449
79 94 0.676863
79 95 0.647183
79 96 0.591792
79 97 0.576729
79 98 0.481129
79 99 0.461911
79 100 0.565285
79 101 0.593814
79 102 0.614432
79 103 0.669811
79 104 0.632979
79 105 0.634801
79 106 0.560787
79 107 0.370883
79 108 0.459371
79 109 0.550152
79 110 0.568206
79 111 0.595446
79 112 0.604797
79 113 0.540036
79 114 0.576258
79 115 0.530171
79 116 0.561956
79 117 0.27473
79 118 0.499069
79 119 0.462936
79 120 0.596505
79 121 0.581178
79 122 0.571978
79 123 0.475688
79 124 0.562486
79 125 0.626061
80 84 0.672302
80 85 0.581329
80 86 0.451112
80 87 0.586831
80 88 0.659196
80 89 0.438742
80 90 0.603297
80 91 0.540347
80 92 0.611616
80 93 0.624449
80 94 0.676863
80 95 0.647183
80 96 0.591792
80 97 0.576729
80 98 0.481129
80 99 0.461911
80 100 0.565285
80 101 0.593814
80 102 0.614432
80 103 0.669811
80 104 0.632979
80 105 0.634801
80 106 0.560787
80 107 0.370883
80 108 0.459371
80 109 0.550152
80 110 0.568206
80 111 0.595446
80 112 0.604797
80 113 0.540036
80 114 0.576258
80 115 0.530171
80 116 0.561956
80 117 0.27473
80 118 0.499069
80 119 0.462936
80 120 0.596505
80 121 0.581178
80 122 0.571978
80 123 0.475688
80 124 0.562486
80 125 0.626061
81 84 0.672302
81 85 0.581329
81 86 0.451112
81 87 0.586831
81 88 0.659196
81 89 0.438742
81 90 0.603297
81 91 0.540347
81 92 0.611616
81 93 0.624449
81 94 0.676863
81 95 0.647183
81 96 0.591792
81 97 0.576729
81 98 0.481129
81 99 0.461911
81 100 0.565285
81 101 0.593814
81 102 0.614432
81 103 0.669811
81 104 0.632979
81 105 0.634801
81 106 0.560787
81 107 0.370883
81 108 0.459371
81 109 0.550152
81 110 0.568206
81 111 0.595446
81 112 0.604797
81 113 0.540036
81 114 0.576258
81 115 0.530171
81 116 0.561956
81 117 0.27473
81 118 0.499069
81 119 0.462936
81 120 0.596505
81 121 0.581178
81 122 0.571978
81 123 0.475688
81 124 0.562486
81 125 0.626061
82 84 0.672302
82 85 0.581329
82 86 0.451112
82 87 0.586831
82 88 0.659196
82 89 0.438742
82 90 0.603297
82 91 0.540347
82 92 0.611616
82 93 0.624449
82 94 0.676863
82 95 0.647183
82 96 0.591792
82 97 0.576729
82 98 0.481129
82 99 0.461911
82 100 0.565285
82 101 0.593814
82 102 0.614432
82 103 0.669811
82 104 0.632979
82 105 0.634801
82 106 0.560787
82 107 0.370883
82 108 0.459371
82 109 0.550152
82 110 0.568206
82 111 0.595446
82 112 0.604797
82 113 0.540036
82 114 0.576258
82 115 0.530171
82 116 0.561956
82 117 0.27473
82 118 0.499069
82 119 0.462936
82 120 0.596505
82 121 0.581178
82 122 0.571978
82 123 0.475688
82 124 0.562486
82 125 0.626061
83 84 0.672302
83 85 0.581329
83 86 0.451112
83 87 0.586831
83 88 0.659196
83 89 0.438742
83 90 0.603297
83 91 0.540347
83 92 0.611616
83 93 0.624449
83 94 0.676863
83 95 0.647183
83 96 0.591792
83 97 0.576729
83 98 0.481129
83 99 0.461911
83 100 0.565285
83 101 0.593814
83 102 0.614432
83 103 0.669811
83 104 0.632979
83 105 0.634801
83 106 0.560787
83 107 0.370883
83 108 0.459371
83 109 0.550152
83 110 0.568206
83 111 0.595446
83 112 0.604797
83 113 0.540036
83 114 0.576258
83 115 0.530171
83 116 0.561956
83 117 0.27473
83 118 0.499069
83 119 0.462936
83 120 0.596505
83 121 0.581178
83 122 0.571978
83 123 0.475688
83 124 0.562486
83 125 0.626061
84 126 0.663148
84 127 0.603252
84 128 0.450819
84 129 0.584903
84 130 0.644201
84 131 0.438993
84 132 0.590611
84 133 0.521086
84 134 0.607432
84 135 0.655799
84 136 0.68501
84 137 0.665886
84 138 0.610255
84 139 0.544268
84 140 0.46345
84 141 0.448128
84 142 0.572263
84 143 0.625216
84 144 0.644424
84 145 0.675522
84 146 0.636446
84 147 0.607195
84 148 0.549013
84 149 0.368789
84 150 0.464545
84 151 0.542839
84 152 0.591431
84 153 0.591426
84 154 0.617025
84 155 0.574635
84 156 0.577759
84 157 0.515314
84 158 0.556678
84 159 0.266364
84 160 0.526824
84 161 0.439736
84 162 0.600273
84 163 0.584997
84 164 0.60786
84 165 0.488412
84 166 0.582747
84 167 0.619472
85 126 0.663148
85 127 0.603252
85 128 0.450819
85 129 0.584903
85 130 0.644201
85 131 0.438993
85 132 0.590611
85 133 0.521086
85 134 0.607432
85 135 0.655799
85 136 0.68501
85 137 0.665886
85 138 0.610255
85 139 0.544268
85 140 0.46345
85 141 0.448128
85 142 0.572263
85 143 0.625216
85 144 0.644424
85 145 0.675522
85 146 0.636446
85 147 0.607195
85 148 0.549013
85 149 0.368789
85 150 0.464545
85 151 0.542839
85 152 0.591431
85 153 0.591426
85 154 0.617025
85 155 0.574635
85 156 0.577759
85 157 0.515314
85 158 0.556678
85 159 0.266364
85 160 0.526824
85 161 0.439736
85 162 0.600273
85 163 0.584997
85 164 0.60786
85 165 0.488412
85 166 0.582747
85 167 0.619472
86 126 0.663148
86 127 0.603252
86 128 0.450819
86 129 0.584903
86 130 0.644201
86 131 0.438993
86 132 0.590611
86 133 0.521086
86 134 0.607432
86 135 0.655799
86 136 0.68501
86 137 0.665886
86 138 0.610255
86 139 0.544268
86 140 0.46345
86 141 0.448128
86 142 0.572263
86 143 0.625216
86 144 0.644424
86 145 0.675522
86 146 0.636446
86 147 0.607195
86 148 0.549013
86 149 0.368789
86 150 0.464545
86 151 0.542839
86 152 0.591431
86 153 0.591426
86 154 0.617025
86 155 0.574635
86 156 0.577759
86 157 0.515314
86 158 0.556678
86 159 0.266364
86 160 0.526824
86 161 0.439736
86 162 0.600273
86 163 0.584997
86 164 0.60786
86 165 0.488412
86 166 0.582747
86 167 0.619472
87 126 0.663148
87 127 0.603252
87 128 0.450819
87 129 0.584903
87 130 0.644201
87 131 0.438993
87 132 0.590611
87 133 0.521086
87 134 0.607432
87 135 0.655799
87 136 0.68501
87 137 0.665886
87 138 0.610255
87 139 0.544268
87 140 0.46345
87 141 0.448128
87 142 0.572263
87 143 0.625216
87 144 0.644424
87 145 0.675522
87 146 0.636446
87 147 0.607195
87 148 0.549013
87 149 0.368789
87 150 0.464545
87 151 0.542839
87 152 0.591431
87 153 0.591426
87 154 0.617025
87 155 0.574635
87 156 0.577759
87 157 0.515314
87 158 0.556678
87 159 0.266364
87 160 0.526824
87 161 0.439736
87 162 0.600273
87 163 0.584997
87 164 0.60786
87 165 0.488412
87 166 0.582747
87 167 0.619472
88 126 0.663148
88 127 0.603252
88 128 0.450819
88 129 0.584903
88 130 0.644201
88 131 0.438993
88 132 0.590611
88 133 0.521086
88 134 0.607432
88 135 0.655799
88 136 0.68501
88 137 0.665886
88 138 0.610255
88 139 0.544268
88 140 0.46345
88 141 0.448128
88 142 0.572263
88 143 0.625216
88 144 0.644424
88 145 0.675522
88 146 0.636446
88 147 0.607195
88 148 0.549013
88 149 0.368789
88 150 0.464545
88 151 0.542839
88 152 0.591431
88 153 0.591426
88 154 0.617025
88 155 0.574635
88 156 0.577759
88 157 0.515314
88 158 0.556678
88 159 0.266364
88 160 0.526824
88 161 0.439736
88 162 0.600273
88 163 0.584997
88 164 0.60786
88 165 0.488412
88 166 0.582747
88 167 0.619472
89 126 0.663148
89 127 0.603252
89 128 0.450819
89 129 0.584903
89 130 0.644201
89 131 0.438993
89 132 0.590611
89 133 0.521086
89 134 0.607432
89 135 0.655799
89 136 0.68501
89 137 0.665886
89 138 0.610255
89 139 0.544268
89 140 0.46345
89 141 0.448128
89 142 0.572263
89 143 0.625216
89 144 0.644424
89 145 0.675522
89 146 0.636446
89 147 0.607195
89 148 0.549013
89 149 0.368789
89 150 0.464545
89 151 0.542839
89 152 0.591431
89 153 0.591426
89 154 0.617025
89 155 0.574635
89 156 0.577759
89 157 0.515314
89 158 0.556678
89 159 0.266364
89 160 0.526824
89 161 0.439736
89 162 0.600273
89 163 0.584997
89 164 0.60786
89 165 0.488412
89 166 0.582747
89 167 0.619472
90 126 0.663148
90 127 0.603252
90 128 0.450819
90 129 0.584903
90 130 0.644201
90 131 0.438993
90 132 0.590611
90 133 0.521086
90 134 0.607432
90 135 0.655799
90 136 0.68501
90 137 0.665886
90 138 0.610255
90 139 0.544268
90 140 0.46345
90 141 0.448128
90 142 0.572263
90 143 0.625216
90 144 0.644424
90 145 0.675522
90 146 0.636446
90 147 0.607195
90 148 0.549013
90 149 0.368789
90 150 0.464545
90 151 0.542839
90 152 0.591431
90 153 0.591426
90 154 0.617025
90 155 0.574635
90 156 0.577759
90 157 0.515314
90 158 0.556678
90 159 0.266364
90 160 0.526824
90 161 0.439736
90 162 0.600273
90 163 0.584997
90 164 0.60786
90 165 0.488412
90 166 0.582747
90 167 0.619472
91 126 0.663148
91 127 0.603252
91 128 0.450819
91 129 0.584903
91 130 0.644201
91 131 0.438993
91 132 0.590611
91 133 0.521086
91 134 0.607432
91 135 0.655799
91 136 0.68501
91 137 0.665886
91 138 0.610255
91 139 0.544268
91 140 0.46345
91 141 0.448128
91 142 0.572263
91 143 0.625216
91 144 0.644424
91 145 0.675522
91 146 0.636446
91 147 0.607195
91 148 0.549013
91 149 0.368789
91 150 0.464545
91 151 0.542839
91 152 0.591431
91 153 0.591426
91 154 0.617025
91 155 0.574635
91 156 0.577759
91 157 0.515314
91 158 0.556678
91 159 0.266364
91 160 0.526824
91 161 0.439736
91 162 0.600273
91 163 0.584997
91 164 0.60786
91 165 0.488412
91 166 0.582747
91 167 0.619472
92 126 0.663148
92 127 0.603252
92 128 0.450819
92 129 0.584903
92 130 0.644201
92 131 0.438993
92 132 0.590611
92 133 0.521086
92 134 0.607432
92 135 0.655799
92 136 0.68501
92 137 0.665886
92 138 0.610255
92 139 0.544268
92 140 0.46345
92 141 0.448128
92 142 0.572263
92 143 0.625216
92 144 0.644424
92 145 0.675522
92 146 0.636446
92 147 0.607195
92 148 0.549013
92 149 0.368789
92 150 0.464545
92 151 0.542839
92 152 0.591431
92 153 0.591426
92 154 0.617025
92 155 0.574635
92 156 0.577759
92 157 0.515314
92 158 0.556678
92 159 0.266364
92 160 0.526824
92 161 0.439736
92 162 0.600273
92 163 0.584997
92 164 0.60786
92 165 0.488412
92 166 0.582747
92 167 0.619472
93 126 0.663148
93 127 0.603252
93 128 0.450819
93 129 0.584903
93 130 0.644201
93 131 0.438993
93 132 0.590611
93 133 0.521086
93 134 0.607432
93 135 0.655799
93 136 0.68501
93 137 0.665886
93 138 0.610255
93 139 0.544268
93 140 0.46345
93 141 0.448128
93 142 0.572263
93 143 0.625216
93 144 0.644424
93 145 0.675522
93 146 0.636446
93 147 0.607195
93 148 0.549013
93 149 0.368789
93 150 0.464545
93 151 0.542839
93 152 0.591431
93 153 0.591426
93 154 0.617025
93 155 0.574635
93 156 0.577759
93 157 0.515314
93 158 0.556678
93 159 0.266364
93 160 0.526824
93 161 0.439736
93 162 0.600273
93 163 0.584997
93 164 0.60786
93 165 0.488412
93 166 0.582747
93 167 0.619472
94 126 0.663148
94 127 0.603252
94 128 0.450819
94 129 0.584903
94 130 0.644201
94 131 0.438993
94 132 0.590611
94 133 0.521086
94 134 0.607432
94 135 0.655799
94 136 0.68501
94 137 0.665886
94 138 0.610255
94 139 0.544268
94 140 0.46345
94 141 0.448128
94 142 0.572263
94 143 0.625216
94 144 0.644424
94 145 0.675522
94 146 0.636446
94 147 0.607195
94 148 0.549013
94 149 0.368789
94 150 0.464545
94 151 0.542839
94 152 0.591431
94 153 0.591426
94 154 0.617025
94 155 0.574635
94 156 0.577759
94 157 0.515314
94 158 0.556678
94 159 0.266364
94 160 0.526824
94 161 0.439736
94 162 0.600273
94 163 0.584997
94 164 0.60786
94 165 0.488412
94 166 0.582747
94 167 0.619472
95 126 0.663148
95 127 0.603252
95 128 0.450819
95 129 0.584903
95 130 0.644201
95 131 0.438993
95 132 0.590611
95 133 0.521086
95 134 0.607432
95 135 0.655799
95 136 0.68501
95 137 0.665886
95 138 0.610255
95 139 0.544268
95 140 0.46345
95 141 0.448128
95 142 0.572263
95 143 0.625216
95 144 0.644424
95 145 0.675522
95 146 0.636446
95 147 0.607195
95 148 0.549013
95 149 0.368789
95 150 0.464545
95 151 0.542839
95 152 0.591431
95 153 0.591426
95 154 0.617025
95 155 0.574635
95 156 0.577759
95 157 0.515314
95 158 0.556678
95 159 0.266364
95 160 0.526824
95 161 0.439736
95 162 0.600273
95 163 0.584997
95 164 0.60786
95 165 0.488412
95 166 0.582747
95 167 0.619472
96 126 0.663148
96 127 0.603252
96 128 0.450819
96 129 0.584903
96 130 0.644201
96 131 0.438993
96 132 0.590611
96 133 0.521086
96 134 0.607432
96 135 0.655799
96 136 0.68501
96 137 0.665886
96 138 0.610255
96 139 0.544268
96 140 0.46345
96 141 0.448128
96 142 0.572263
96 143 0.625216
96 144 0.644424
96 145 0.675522
96 146 0.636446
96 147 0.607195
96 148 0.549013
96 149 0.368789
96 150 0.464545
96 151 0.542839
96 152 0.591431
96 153 0.591426
96 154 0.617025
96 155 0.574635
96 156 0.577759
96 157 0.515314
96 158 0.556678
96 159 0.266364
96 160 0.526824
96 161 0.439736
96 162 0.600273
96 163 0.584997
96 164 0.60786
96 165 0.488412
96 166 0.582747
96 167 0.619472
97 126 0.663148
97 127 0.603252
97 128 0.450819
97 129 0.584903
97 130 0.644201
97 131 0.438993
97 132 0.590611
97 133 0.521086
97 134 0.607432
97 135 0.655799
97 136 0.68501
97 137 0.665886
97 138 0.610255
97 139 0.544268
97 140 0.46345
97 141 0.448128
97 142 0.572263
97 143 0.625216
97 144 0.644424
97 145 0.675522
97 146 0.636446
97 147 0.607195
97 148 0.549013
97 149 0.368789
97 150 0.464545
97 151 0.542839
97 152 0.591431
97 153 0.591426
97 154 0.617025
97 155 0.574635
97 156 0.577759
97 157 0.515314
97 158 0.556678
97 159 0.266364
97 160 0.526824
97 161 0.439736
97 162 0.600273
97 163 0.584997
97 164 0.60786
97 165 0.488412
97 166 0.582747
97 167 0.619472
98 126 0.663148
98 127 0.603252
98 128 0.450819
98 129 0.584903
98 130 0.644201
98 131 0.438993
98 132 0.590611
98 133 0.521086
98 134 0.607432
98 135 0.655799
98 136 0.68501
98 137 0.665886
98 138 0.610255
98 139 0.544268
98 140 0.46345
98 141 0.448128
98 142 0.572263
98 143 0.625216
98 144 0.644424
98 145 0.675522
98 146 0.636446
98 147 0.607195
98 148 0.549013
98 149 0.368789
98 150 0.464545
98 151 0.542839
98 152 0.591431
98 153 0.591426
98 154 0.617025
98 155 0.574635
98 156 0.577759
98 157 0.515314
98 158 0.556678
98 159 0.266364
98 160 0.526824
98 161 0.439736
98 162 0.600273
98 163 0.584997
98 164 0.60786
98 165 0.488412
98 166 0.582747
98 167 0.619472
99 126 0.663148
99 127 0.603252
99 128 0.450819
99 129 0.584903
99 130 0.644201
99 131 0.438993
99 132 0.590611
99 133 0.521086
99 134 0.607432
99 135 0.655799
99 136 0.68501
99 137 0.665886
99 138 0.610255
99 139 0.544268
99 140 0.46345
99 141 0.448128
99 142 0.572263
99 143 0.625216
99 144 0.644424
99 145 0.675522
99 146 0.636446
99 147 0.607195
99 148 0.549013
99 149 0.368789
99 150 0.464545
99 151 0.542839
99 152 0.591431
99 153 0.591426
99 154 0.617025
99 155 0.574635
99 156 0.577759
99 157 0.515314
99 158 0.556678
99 159 0.266364
99 160 0.526824
99 161 0.439736
99 162 0.600273
99 163 0.584997
99 164 0.60786
99 165 0.488412
99 166 0.582747
99 167 0.619472
100 126 0.663148
100 127 0.603252
100 128 0.450819
100 129 0.584903
100 130 0.644201
100 131 0.438993
100 132 0.590611
100 133 0.521086
100 134 0.607432
100 135 0.655799
100 136 0.68501
100 137 0.665886
100 138 0.610255
100 139 0.544268
100 140 0.46345
100 141 0.448128
100 142 0.572263
100 143 0.625216
100 144 0.644424
100 145 0.675522
100 146 0.636446
100 147 0.607195
100 148 0.549013
100 149 0.368789
100 150 0.464545
100 151 0.542839
100 152 0.591431
100 153 0.591426
100 154 0.617025
100 155 0.574635
100 156 0.577759
100 157 0.515314
100 158 0.556678
100 159 0.266364
100 160 0.526824
100 161 0.439736
100 162 0.600273
100 163 0.584997
100 164 0.60786
100 165 0.488412
100 166 0.582747
100 167 0.619472
101 126 0.663148
101 127 0.603252
101 128 0.450819
101 129 0.584903
101 130 0.644201
101 131 0.438993
101 132 0.590611
101 133 0.521086
101 134 0.607432
101 135 0.655799
101 136 0.68501
101 137 0.665886
101 138 0.610255
101 139 0.544268
101 140 0.46345
101 141 0.448128
101 142 0.572263
101 143 0.625216
101 144 0.644424
101 145 0.675522
101 146 0.636446
101 147 0.607195
101 148 0.549013
101 149 0.368789
101 150 0.464545
101 151 0.542839
101 152 0.591431
101 153 0.591426
101 154 0.617025
101 155 0.574635
101 156 0.577759
101 157 0.515314
101 158 0.556678
101 159 0.266364
101 160 0.526824
101 161 0.439736
101 162 0.600273
101 163 0.584997
101 164 0.60786
101 165 0.488412
101 166 0.582747
101 167 0.619472
102 126 0.663148
102 127 0.603252
102 128 0.450819
102 129 0.584903
102 130 0.644201
102 131 0.438993
102 132 0.590611
102 133 0.521086
102 134 0.607432
102 135 0.655799
102 136 0.68501
102 137 0.665886
102 138 0.610255
102 139 0.544268
102 140 0.46345
102 141 0.448128
102 142 0.572263
102 143 0.625216
102 144 0.644424
102 145 0.675522
102 146 0.636446
102 147 0.607195
102 148 0.549013
102 149 0.368789
102 150 0.464545
102 151 0.542839
102 152 0.591431
102 153 0.591426
102 154 0.617025
102 155 0.574635
102 156 0.577759
102 157 0.515314
102 158 0.556678
102 159 0.266364
102 160 0.526824
102 161 0.439736
102 162 0.600273
102 163 0.584997
102 164 0.60786
102 165 0.488412
102 166 0.582747
102 167 0.619472
103 126 0.663148
103 127 0.603252
103 128 0.450819
103 129 0.584903
103 130 0.644201
103 131 0.438993
103 132 0.590611
103 133 0.521086
103 134 0.607432
103 135 0.655799
103 136 0.68501
103 137 0.665886
103 138 0.610255
103 139 0.544268
103 140 0.46345
103 141 0.448128
103 142 0.572263
103 143 0.625216
103 144 0.644424
103 145 0.675522
103 146 0.636446
103 147 0.607195
103 148 0.549013
103 149 0.368789
103 150 0.464545
103 151 0.542839
103 152 0.591431
103 153 0.591426
103 154 0.617025
103 155 0.574635
103 156 0.577759
103 157 0.515314
103 158 0.556678
103 159 0.266364
103 160 0.526824
103 161 0.439736
103 162 0.600273
103 163 0.584997
103 164 0.60786
103 165 0.488412
103 166 0.582747
103 167 0.619472
104 126 0.663148
104 127 0.603252
104 128 0.450819
104 129 0.584903
104 130 0.644201
104 131 0.438993
104 132 0.590611
104 133 0.521086
104 134 0.607432
104 135 0.655799
104 136 0.68501
104 137 0.665886
104 138 0.610255
104 139 0.544268
104 140 0.46345
104 141 0.448128
104 142 0.572263
104 143 0.625216
104 144 0.644424
104 145 0.675522
104 146 0.636446
104 147 0.607195
104 148 0.549013
104 149 0.368789
104 150 0.464545
104 151 0.542839
104 152 0.591431
104 153 0.591426
104 154 0.617025
104 155 0.574635
104 156 0.577759
104 157 0.515314
104 158 0.556678
104 159 0.266364
104 160 0.526824
104 161 0.439736
104 162 0.600273
104 163 0.584997
104 164 0.60786
104 165 0.488412
104 166 0.582747
104 167 0.619472
105 126 0.663148
105 127 0.603252
105 128 0.450819
105 129 0.584903
105 130 0.644201
105 131 0.438993
105 132 0.590611
105 133 0.521086
105 134 0.607432
105 135 0.655799
105 136 0.68501
105 137 0.665886
105 138 0.610255
105 139 0.544268
105 140 0.46345
105 141 0.448128
105 142 0.572263
105 143 0.625216
105 144 0.644424
105 145 0.675522
105 146 0.636446
105 147 0.607195
105 148 0.549013
105 149 0.368789
105 150 0.464545
105 151 0.542839
105 152 0.591431
105 153 0.591426
105 154 0.617025
105 155 0.574635
105 156 0.577759
105 157 0.515314
105 158 0.556678
105 159 0.266364
105 160 0.526824
105 161 0.439736
105 162 0.600273
105 163 0.584997
105 164 0.60786
105 165 0.488412
105 166 0.582747
105 167 0.619472
106 126 0.663148
106 127 0.603252
106 128 0.450819
106 129 0.584903
106 130 0.644201
106 131 0.438993
106 132 0.590611
106 133 0.521086
106 134 0.607432
106 135 0.655799
106 136 0.68501
106 137 0.665886
106 138 0.610255
106 139 0.544268
106 140 0.46345
106 141 0.448128
106 142 0.572263
106 143 0.625216
106 144 0.644424
106 145 0.675522
106 146 0.636446
106 147 0.607195
106 148 0.549013
106 149 0.368789
106 150 0.464545
106 151 0.542839
106 152 0.591431
106 153 0.591426
106 154 0.617025
106 155 0.574635
106 156 0.577759
106 157 0.515314
106 158 0.556678
106 159 0.266364
106 160 0.526824
106 161 0.439736
106 162 0.600273
106 163 0.584997
106 164 0.60786
106 165 0.488412
106 166 0.582747
106 167 0.619472
107 126 0.663148
107 127 0.603252
107 128 0.450819
107 129 0.584903
107 130 0.644201
107 131 0.438993
107 132 0.590611
107 133 0.521086
107 134 0.607432
107 135 0.655799
107 136 0.68501
107 137 0.665886
107 138 0.610255
107 139 0.544268
107 140 0.46345
107 141 0.448128
107 142 0.572263
107 143 0.625216
107 144 0.644424
107 145 0.675522
107 146 0.636446
107 147 0.607195
107 148 0.549013
107 149 0.368789
107 150 0.464545
107 151 0.542839
107 152 0.591431
107 153 0.591426
107 154 0.617025
107 155 0.574635
107 156 0.577759
107 157 0.515314
107 158 0.556678
107 159 0.266364
107 160 0.526824
107 161 0.439736
107 162 0.600273
107 163 0.584997
107 164 0.60786
107 165 0.488412
107 166 0.582747
107 167 0.619472
108 126 0.663148
108 127 0.603252
108 128 0.450819
108 129 0.584903
108 130 0.644201
108 131 0.438993
108 132 0.590611
108 133 0.521086
108 134 0.607432
108 135 0.655799
108 136 0.68501
108 137 0.665886
108 138 0.610255
108 139 0.544268
108 140 0.46345
108 141 0.448128
108 142 0.572263
108 143 0.625216
108 144 0.644424
108 145 0.675522
108 146 0.636446
108 147 0.607195
108 148 0.549013
108 149 0.368789
108 150 0.464545
108 151 0.542839
108 152 0.591431
108 153 0.591426
108 154 0.617025
108 155 0.574635
108 156 0.577759
108 157 0.515314
108 158 0.556678
108 159 0.266364
108 160 0.526824
108 161 0.439736
108 162 0.600273
108 163 0.584997
108 164 0.60786
108 165 0.488412
108 166 0.582747
108 167 0.619472
109 126 0.663148
109 127 0.603252
109 128 0.450819
109 129 0.584903
109 130 0.644201
109 131 0.438993
109 132 0.590611
109 133 0.521086
109 134 0.607432
109 135 0.655799
109 136 0.68501
109 137 0.665886
109 138 0.610255
109 139 0.544268
109 140 0.46345
109 141 0.448128
109 142 0.572263
109 143 0.625216
109 144 0.644424
109 145 0.675522
109 146 0.636446
109 147 0.607195
109 148 0.549013
109 149 0.368789
109 150 0.464545
109 151 0.542839
109 152 0.591431
109 153 0.591426
109 154 0.617025
109 155 0.574635
109 156 0.577759
109 157 0.515314
109 158 0.556678
109 159 0.266364
109 160 0.526824
109 161 0.439736
109 162 0.600273
109 163 0.584997
109 164 0.60786
109 165 0.488412
109 166 0.582747
109 167 0.619472
110 126 0.663148
110 127 0.603252
110 128 0.450819
110 129 0.584903
110 130 0.644201
110 131 0.438993
110 132 0.590611
110 133 0.521086
110 134 0.607432
110 135 0.655799
110 136 0.68501
110 137 0.665886
110 138 0.610255
110 139 0.544268
110 140 0.46345
110 141 0.448128
110 142 0.572263
110 143 0.625216
110 144 0.644424
110 145 0.675522
110 146 0.636446
110 147 0.607195
110 148 0.549013
110 149 0.368789
110 150 0.464545
110 151 0.542839
110 152 0.591431
110 153 0.591426
110 154 0.617025
110 155 0.574635
110 156 0.577759
110 157 0.515314
110 158 0.556678
110 159 0.266364
110 160 0.526824
110 161 0.439736
110 162 0.600273
110 163 0.584997
110 164 0.60786
110 165 0.488412
110 166 0.582747
